file_name,supercategory
gs://medium_mush/fungi/images/inat/morels_MO/cropped509215150.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped6594201003.jpg,1
gs://medium_mush/fungi/images/inat/gyro_inat/cropped3351original.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped343143569.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped865673640.jpg,1
gs://medium_mush/fungi/images/inat/gyro_inat/cropped3868original.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped12757322792.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped6583284033.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped6523283324.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped4010251243.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped766341743.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped2661217088.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped551275676.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped77734415314.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped5622796482.jpg,0
gs://medium_mush/fungi/images/inat/gyro_inat/cropped4209original2.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped2581191684.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped8924207852.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped8804202583.jpg,0
gs://medium_mush/fungi/images/inat/gyro_inat/cropped4404original2.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped741341718.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped2421180716.jpg,1
gs://medium_mush/fungi/images/inat/gyro_MO/cropped10088674202.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped10835295353.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped5242166892.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped4710306154.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped3271402252.jpg,1
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel401large4.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped6463283152.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped990518574.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped63941870.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped7693417462.jpg,0
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel83large.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped807595758.jpg,1
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel22large.jpg,0
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel174large.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped2791284979.jpg,1
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel161large.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped6254176992.jpg,1
gs://medium_mush/fungi/images/inat/gyro_MO/cropped4151556563.jpg,1
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel103large3.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped261021666.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped1427861882.jpg,0
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel269large.jpg,0
gs://medium_mush/fungi/images/inat/gyro_inat/cropped647original.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped481213960.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped5012151422.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped8877322642.jpg,1
gs://medium_mush/fungi/images/inat/gyro_MO/cropped17511774572.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped5312192242.jpg,0
gs://medium_mush/fungi/images/inat/gyro_inat/cropped2739original.jpg,1
gs://medium_mush/fungi/images/inat/gyro_inat/cropped5510original.jpg,1
gs://medium_mush/fungi/images/inat/gyro_MO/cropped432204674.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped557277436.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped2110114682.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped99103613710.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped9514704.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped3671464512.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped1523899922.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped5632796492.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped9910361374.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped4592100713.jpg,0
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel315large.jpg,0
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel414large.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped81029537.jpg,1
gs://medium_mush/fungi/images/inat/gyro_inat/cropped386original3.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped442205459.jpg,0
gs://medium_mush/fungi/images/inat/gyro_inat/cropped2142original.jpg,1
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel147large.jpg,0
gs://medium_mush/fungi/images/inat/gyro_inat/cropped6165original.jpg,1
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel321large2.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped736341713.jpg,0
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel15large2.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped3691433032.jpg,1
gs://medium_mush/fungi/images/inat/gyro_inat/cropped5037original.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped543273571.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped1282732801.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped8624194382.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped81541005334.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped764443892.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped95247053.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped8410341943.jpg,0
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel290large.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped3531451672.jpg,0
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel160large3.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped1160613273.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped01005327.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped1336745307.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped5502756012.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped810114552.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped1025521818.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped360142106.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped1418854692.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped23211781112.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped80940384.jpg,0
gs://medium_mush/fungi/images/inat/gyro_inat/cropped7834original.jpg,1
gs://medium_mush/fungi/images/inat/gyro_MO/cropped4610354482.jpg,1
gs://medium_mush/fungi/images/inat/gyro_MO/cropped966830832.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped1106600921.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped8794202435.jpg,0
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel111large2.jpg,0
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel21large.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped1176615157.jpg,0
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel213large.jpg,0
gs://medium_mush/fungi/images/inat/gyro_inat/cropped4490original5.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped1051521901.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped3841512992.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped14988779682.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped548275598.jpg,0
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel175large.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped667328510.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped13411753092.jpg,1
gs://medium_mush/fungi/images/inat/gyro_MO/cropped4462080473.jpg,1
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel290large8.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped29412853442.jpg,1
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel135large.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped989517213.jpg,0
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel181large2.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped6913317074.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped15008789942.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped98785050.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped1439861894.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped5223235132.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped589316764.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped30312859363.jpg,1
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel76large2.jpg,0
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorel60large2.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped1035521854.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped836614674.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped15158999144.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped261030646.jpg,1
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel223large.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped495215136.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped732341709.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped1445861900.jpg,0
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel130large.jpg,0
gs://medium_mush/fungi/images/inat/gyro_inat/cropped3original.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped831034087.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped346141267.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped2810216682.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped1266730491.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped12757322793.jpg,0
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel370large2.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped868716240.jpg,1
gs://medium_mush/fungi/images/inat/gyro_MO/cropped938740059.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped40102512426.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped461214541.jpg,1
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel101large.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped1391175817.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped1490869585.jpg,0
gs://medium_mush/fungi/images/inat/gyro_inat/cropped5476original7.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped40102512431.jpg,0
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel158large.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped8311663805.jpg,1
gs://medium_mush/fungi/images/inat/gyro_MO/cropped771160198.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped3351428433.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped254121279.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped1429861884.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped541037764.jpg,1
gs://medium_mush/fungi/images/inat/gyro_MO/cropped23311797162.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped491215132.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped631326515.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped20411796622.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped14638666716.jpg,0
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel21large2.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped1019521806.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped900421076.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped9775168492.jpg,0
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel33large.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped3961488622.jpg,1
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel99large3.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped1216618696.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped407150906.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped524216689.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped7683417453.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped1255720835.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped11096056952.jpg,0
gs://medium_mush/fungi/images/inat/gyro_inat/cropped5474original9.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped139684462.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped28912853323.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped136111728.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped3331428412.jpg,0
gs://medium_mush/fungi/images/inat/gyro_inat/cropped7811original3.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped5312192243.jpg,0
gs://medium_mush/fungi/images/inat/gyro_inat/cropped1923original.jpg,1
gs://medium_mush/fungi/images/inat/gyro_inat/cropped5196original.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped659328404.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped3581451903.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped398148864.jpg,1
gs://medium_mush/fungi/images/inat/gyro_MO/cropped2581224660.jpg,1
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel202large2.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped25411891823.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped74544358.jpg,1
gs://medium_mush/fungi/images/inat/gyro_inat/cropped5037original3.jpg,1
gs://medium_mush/fungi/images/inat/gyro_MO/cropped831613874.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped1365794801.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped906421488.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped1509890702.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped4372074953.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped40102512435.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped10108680972.jpg,1
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel344large.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped631110757.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped1099564575.jpg,0
gs://medium_mush/fungi/images/inat/gyro_inat/cropped4770original.jpg,1
gs://medium_mush/fungi/images/inat/gyro_inat/cropped6940original2.jpg,1
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel312large2.jpg,0
gs://medium_mush/fungi/images/inat/gyro_inat/cropped4225original2.jpg,1
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel392large.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped1436861891.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped327142251.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped3611421073.jpg,1
gs://medium_mush/fungi/images/inat/gyro_MO/cropped2631251765.jpg,1
gs://medium_mush/fungi/images/inat/gyro_MO/cropped507312035.jpg,1
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel200large.jpg,0
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel151large6.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped916735294.jpg,1
gs://medium_mush/fungi/images/inat/gyro_MO/cropped418175070.jpg,1
gs://medium_mush/fungi/images/inat/gyro_inat/cropped633original2.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped2161175253.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped841034194.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped19511787062.jpg,1
gs://medium_mush/fungi/images/inat/gyro_MO/cropped564329312.jpg,1
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel310large8.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped481030616.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped1240621670.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped1153610879.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped26312517652.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped10735295256.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped781162352.jpg,1
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel139large3.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped751160196.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped2721286978.jpg,0
gs://medium_mush/fungi/images/inat/gyro_inat/cropped6original.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped657328402.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped481225410.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped69133170711.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped511215154.jpg,0
gs://medium_mush/fungi/images/inat/gyro_inat/cropped5910original.jpg,1
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel153large5.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped131011460.jpg,0
gs://medium_mush/fungi/images/inat/gyro_inat/cropped5317original.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped15158999145.jpg,0
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel144large4.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped28213087782.jpg,0
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel42large.jpg,0
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel345large2.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped12111695944.jpg,1
gs://medium_mush/fungi/images/inat/gyro_inat/cropped5196original3.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped1095554748.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped14528660782.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped480213959.jpg,0
gs://medium_mush/fungi/images/inat/gyro_inat/cropped2393original.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped40102512449.jpg,0
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel421large.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped1057524064.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped561278180.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped1006520680.jpg,0
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel180large.jpg,0
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorel448large.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped137982890.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped536222896.jpg,0
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel1large2.jpg,0
gs://medium_mush/fungi/images/inat/gyro_inat/cropped5979original2.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped873420237.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped72343978.jpg,1
gs://medium_mush/fungi/images/inat/gyro_MO/cropped867673642.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped1492869735.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped77734415311.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped1040521881.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped148111740.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped364145788.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped14368618912.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped9978593472.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped365145789.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped2761284972.jpg,1
gs://medium_mush/fungi/images/inat/gyro_MO/cropped326139952.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped102103614012.jpg,0
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel339large.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped1188615456.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped1401175818.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped1167613767.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped785518203.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped917421924.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped1250718918.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped934739586.jpg,1
gs://medium_mush/fungi/images/inat/gyro_MO/cropped874730934.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped3801502722.jpg,0
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel27large.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped739341716.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped617415256.jpg,1
gs://medium_mush/fungi/images/inat/gyro_MO/cropped5083120362.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped725340817.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped13247400173.jpg,0
gs://medium_mush/fungi/images/inat/morel_inat/croppedmorelmorel186large.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped11866154543.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped374147375.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped334142842.jpg,0
gs://medium_mush/fungi/images/inat/gyro_inat/cropped4780original5.jpg,1
gs://medium_mush/fungi/images/inat/gyro_MO/cropped415155656.jpg,1
gs://medium_mush/fungi/images/inat/gyro_MO/cropped1027869744.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped772341749.jpg,0
gs://medium_mush/fungi/images/inat/morels_MO/cropped591032011.jpg,0
gs://medium_mush/fungi/images/inat/gyro_inat/cropped4925original.jpg,1
gs://medium_mush/fungi/images/inat/gyro_inat/cropped5184original2.jpg,1
gs://medium_mush/fungi/images/inat/gyro_MO/cropped824612804.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped609323809.jpg,0
gs://medium_mush/fungi/images/inat/gyro_MO/cropped3091292231.jpg,1
gs://medium_mush/fungi/images/inat/morels_MO/cropped878420242.jpg,0
